customer_tweet_id,customer_tweet,customer_created_at,customer_in_response_to_tweet_id,brand_reply_id,brand_reply,brand_created_at,has_link,customer_tweet_clean,brand_reply_clean
673109,@AmazonHelp We made a return and had previously been told that it was received and refunded. Suddenly now you say it has not turned up and are charging us again. We will ask bank for a chargeback.,Thu Nov 23 09:42:58 +0000 2017,,673106,"@280559 Hi, when you were returning the item to us did we provide you with a returns label? Was the label used? ^BZ",Thu Nov 23 09:57:00 +0000 2017,False,We made a return and had previously been told that it was received and refunded. Suddenly now you say it has not turned up and are charging us again. We will ask bank for a chargeback.,"Hi, when you were returning the item to us did we provide you with a returns label? Was the label used? ^BZ"
787141,@AmazonHelp I have added Nikon D5300 18-140mm cart Rs 46436 but while checkout it increase d to 47800,Thu Oct 12 09:48:54 +0000 2017,,787140,@307765 Our support team will be happy to look into this. You can connect with us here: https://t.co/R3EfhzgU8B. ^CB,Thu Oct 12 10:12:31 +0000 2017,True,I have added Nikon D<PHONE>mm cart Rs 46436 but while checkout it increase d to 47800,Our support team will be happy to look into this. You can connect with us here: <URL> ^CB
1423476,@115850 had requested a return on 26th October no pick up has been arranged yet .had convo wth you  team two backs that didn't help either,Thu Nov 02 09:43:30 +0000 2017,,1423475,"@419459 I'm sorry for the delay in pickup. I'd like to help you with this, kindly drop in your details 1/2 ^AH",Thu Nov 02 09:58:55 +0000 2017,False,had requested a return on 26th October no pick up has been arranged yet .had convo wth you team two backs that didn't help either,"I'm sorry for the delay in pickup. I'd like to help you with this, kindly drop in your details 1/2 ^AH"
1100905,"Suggest some good stuff to watch on @119625 . 
Thanks",Sun Oct 15 06:48:28 +0000 2017,,1100904,@198262 Could you tell me some of your favorite shows ? I'll suggest similar shows of your interest :) ^HT,Sun Oct 15 07:07:26 +0000 2017,False,Suggest some good stuff to watch on . Thanks,Could you tell me some of your favorite shows ? I'll suggest similar shows of your interest :) ^HT
770495,i just wanted to water color but 4 days later i still don’t have my watercolors and supplies 😭 @115821 https://t.co/Vz3PtgSV8d,Wed Oct 11 23:25:15 +0000 2017,,770494,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",Wed Oct 11 23:33:26 +0000 2017,True,i just wanted to water color but 4 days later i still don’t have my watercolors and supplies 😭 <URL>,"I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: <URL> ^SD"
742498,@AmazonHelp when can expect my order as it should have been delivered on the10th and nothing came the order number is 203-3154107-4918718,Wed Oct 11 15:03:08 +0000 2017,,742495,@297531 We're here to help! Can you tell us what the current tracking is?:https://t.co/aaDyEz1VgE. Avoid posting your account info.^AL,Wed Oct 11 15:29:32 +0000 2017,True,when can expect my order as it should have been delivered on the10th and nothing came the order number is <PHONE>,We're here to help! Can you tell us what the current tracking is?:<URL> Avoid posting your account info.^AL
1762323,Fuck @115830 the worst when it comes to deliveries. Why I am trying to find my parcel around my neighbourhood? 😒,Tue Nov 07 20:31:55 +0000 2017,,1762321,@530259 I'm sorry you haven't received your parcel! We'd like to help. Were you told that the parcel was left with a neighbor? ^JF,Tue Nov 07 20:41:28 +0000 2017,False,Fuck the worst when it comes to deliveries. Why I am trying to find my parcel around my neighbourhood? 😒,I'm sorry you haven't received your parcel! We'd like to help. Were you told that the parcel was left with a neighbor? ^JF
1200070,"@120319 @119356 @AmazonHelp @120033 
Amzn make ppl fool on Diwali sales.thy not able to deliver the prods.dont publish their ads",Wed Oct 25 04:50:25 +0000 2017,,1200068,@383922 I'm sorry for the delay in delivery. Have you reached out to our support team here: https://t.co/2t6DQoUmNZ for assistance? ^RW,Wed Oct 25 05:01:31 +0000 2017,True,Amzn make ppl fool on Diwali sales.thy not able to deliver the prods.dont publish their ads,I'm sorry for the delay in delivery. Have you reached out to our support team here: <URL> for assistance? ^RW
616934,"Yet another @115821 package undelivered, despite me being in the house. Is ""no attempt at all"" a decent reason for failure?",Wed Nov 22 14:17:41 +0000 2017,,616932,"@266380 Sorry to hear that Liam, what is the status of your parcel atm: https://t.co/aaDyEz1VgE ?^MA",Wed Nov 22 14:24:34 +0000 2017,True,"Yet another package undelivered, despite me being in the house. Is ""no attempt at all"" a decent reason for failure?","Sorry to hear that Liam, what is the status of your parcel atm: <URL> ?^MA"
2822392,@115830 been charged £79 for prime been told I was still on the free trial looking for refund please,Mon Nov 27 07:41:21 +0000 2017,,2822391,@786523 I'm so sorry for the frustration with Prime! You can learn how to cancel your Prime membership here: https://t.co/7xLN70rlpf. ^DG,Mon Nov 27 07:45:34 +0000 2017,True,been charged £79 for prime been told I was still on the free trial looking for refund please,I'm so sorry for the frustration with Prime! You can learn how to cancel your Prime membership here: <URL> ^DG
1239656,@116618 why are most videos unavailable in my area. I'm in NYC!,Mon Oct 16 02:01:14 +0000 2017,,1239654,@410760 I'm sorry for this issue. Are they unavailable for rent or purchase or are you having an issue with Prime Video? ^DO,Mon Oct 16 02:14:55 +0000 2017,False,why are most videos unavailable in my area. I'm in NYC!,I'm sorry for this issue. Are they unavailable for rent or purchase or are you having an issue with Prime Video? ^DO
2199062,"@117634 The new interface on the Android app is great. Any plans to upgrade the interface in the Manage My Content zone of the Amazon website? Tagging, mark as read, easier organization, more graphical interface, drag and drop would be wonderful.",Fri Nov 10 01:04:54 +0000 2017,,2199061,"@643198 We're happy to hear you like it! Please don't hesitate to relay feedback through the app's menu, as it goes directly to the team that oversees improvements. ^MV",Fri Nov 10 01:22:32 +0000 2017,False,"The new interface on the Android app is great. Any plans to upgrade the interface in the Manage My Content zone of the Amazon website? Tagging, mark as read, easier organization, more graphical interface, drag and drop would be wonderful.","We're happy to hear you like it! Please don't hesitate to relay feedback through the app's menu, as it goes directly to the team that oversees improvements. ^MV"
2469434,"@115850  lost the bill of one year old purchase, is it possible to get a digital copy from you guys? Need to claim warranty from manufacturer. Please help",Wed Nov 15 10:18:44 +0000 2017,,2469433,@706424 I’m sorry about the hassle regarding invoice. You may get it using the link: https://t.co/vjJ1XVDAVN. ^SB,Wed Nov 15 10:36:31 +0000 2017,True,"lost the bill of one year old purchase, is it possible to get a digital copy from you guys? Need to claim warranty from manufacturer. Please help",I’m sorry about the hassle regarding invoice. You may get it using the link: <URL> ^SB
1412452,"@115850 Hi, today I ordered clothes for my brother &amp; me. Could you please try to make sure that we can wear them on Diwali 😊
Thank you 👍",Mon Oct 16 17:06:20 +0000 2017,,1412450,@124791 We ship the products to meet the estimates. Please wait until the estimated delivery date and it will be delivered. ^HN,Mon Oct 16 17:19:00 +0000 2017,False,"Hi, today I ordered clothes for my brother & me. Could you please try to make sure that we can wear them on Diwali 😊 Thank you 👍",We ship the products to meet the estimates. Please wait until the estimated delivery date and it will be delivered. ^HN
1419059,@AmazonHelp do ur drivers not know how to read #'s? My house # is clear. The package I got doesn't belong here. So now I'll deliver 4 you,Wed Nov 01 23:13:58 +0000 2017,,1419058,@449840 I'm sorry about this mistaken delivery. Please reach us via phone or chat with the tracking number: https://t.co/Oxna4kvP4L ^BE,Wed Nov 01 23:49:00 +0000 2017,True,do ur drivers not know how to read #'s? My house # is clear. The package I got doesn't belong here. So now I'll deliver 4 you,I'm sorry about this mistaken delivery. Please reach us via phone or chat with the tracking number: <URL> ^BE
931933,And I love you @115821,Fri Oct 13 21:52:20 +0000 2017,,931931,"@284760 I'm saddened, but glad. I don't know how to feel. Are you having issues with a recent order? ^HC",Fri Oct 13 22:31:28 +0000 2017,False,And I love you,"I'm saddened, but glad. I don't know how to feel. Are you having issues with a recent order? ^HC"
572905,"Woooooo @115821, you managed to get me so upset, I'm canceling whatever I have preordered with you. What happened to your customer service?! @AmazonHelp",Sun Dec 03 05:23:52 +0000 2017,,572903,@254633 I'm so sorry for the poor experience! We'd still love to help. Without providing any account information do you mind letting us know what happened? ^LR,Sun Dec 03 05:28:53 +0000 2017,False,"Woooooo , you managed to get me so upset, I'm canceling whatever I have preordered with you. What happened to your customer service?!",I'm so sorry for the poor experience! We'd still love to help. Without providing any account information do you mind letting us know what happened? ^LR
2499109,@AmazonHelp how do I get a refund on shipping? Ordered overnight shipping and it took an extra few days! Thanks for your help!,Wed Nov 15 19:01:21 +0000 2017,,2499107,"@713055 We're here to help, sorry for the wait! Have we missed our expected delivery date provided here: https://t.co/Y5jpI9gRhE ? Please, let us know! ^JE",Wed Nov 15 19:10:01 +0000 2017,True,how do I get a refund on shipping? Ordered overnight shipping and it took an extra few days! Thanks for your help!,"We're here to help, sorry for the wait! Have we missed our expected delivery date provided here: <URL> ? Please, let us know! ^JE"
2301379,"Ordered a pair of overalls from @115821, opened it and found this.

I guess someone forgot to take this off? https://t.co/us3MRmIZhh",Sun Nov 12 17:43:19 +0000 2017,,2301377,"@667909 That's very usual! Was the item shipped/fulfilled by Amazon or another seller on the website? You can check it here:

 https://t.co/Y5jpI9gRhE",Sun Nov 12 17:49:00 +0000 2017,True,"Ordered a pair of overalls from , opened it and found this. I guess someone forgot to take this off? <URL>",That's very usual! Was the item shipped/fulfilled by Amazon or another seller on the website? You can check it here: <URL>
1320509,@AmazonHelp For some reason I cant log in even after changing the password twice. Is there a server issue going on?,Fri Oct 27 08:51:46 +0000 2017,,1320508,@428325 Sorry to hear this. Please reach out to us here: https://t.co/jzvkhdlrK5 and we can look into this. ^PK,Fri Oct 27 09:03:00 +0000 2017,True,For some reason I cant log in even after changing the password twice. Is there a server issue going on?,Sorry to hear this. Please reach out to us here: <URL> and we can look into this. ^PK
1022533,@116618 it would be so awesome if you had a way of making a playlist so i could just queue up my kids fave shows.,Sun Oct 22 23:17:53 +0000 2017,,1022531,@361960 Thank you for contacting us! Have you tried the instructions from this link: https://t.co/7uZO1sgQT6 I hope this helps! ^LH,Sun Oct 22 23:26:31 +0000 2017,True,it would be so awesome if you had a way of making a playlist so i could just queue up my kids fave shows.,Thank you for contacting us! Have you tried the instructions from this link: <URL> I hope this helps! ^LH
1496619,@129773 your platform sucks how am I supposed to know what TV/movies you guys have available and what I must pay to watch (1/2),Fri Nov 03 12:07:07 +0000 2017,,1496618,@232310 Hi Alberta - what Amazon Video content are you accessing (.com / .co.uk / etc) ? ^TD,Fri Nov 03 12:16:56 +0000 2017,False,your platform sucks how am I supposed to know what TV/movies you guys have available and what I must pay to watch (1/2),Hi Alberta - what Amazon Video content are you accessing (.com / .co.uk / etc) ? ^TD
180468,@115850 there is some serious problem with ur system. Y do I get SMS from ur company on regular basis?#9051909477 https://t.co/HyGQ5j3TxL,Wed Oct 04 13:03:55 +0000 2017,,180466,"@158439 That's odd. Kindly report this to our support team here: https://t.co/2t6DQoUmNZ, we'll get back to you soon. ^AP",Wed Oct 04 13:11:00 +0000 2017,True,there is some serious problem with ur system. Y do I get SMS from ur company on regular basis?#<PHONE> <URL>,That's odd. Kindly report this to our support team here: <URL> we'll get back to you soon. ^AP
2938375,"@115850 ...Order Number: 408-0608314-7501104
please expedite.. for tomorrow morning delivery.can possible only by Amazon..",Wed Nov 29 12:01:42 +0000 2017,,2938374,"@812196 Our products are shipped on time so that they can reach you by the estimated delivery date. Could you please confirm if we have missed the mentioned time frame?
Please don't provide your order details, we consider it to be personal information. ^SY",Wed Nov 29 12:19:31 +0000 2017,False,...Order Number: <PHONE> please expedite.. for tomorrow morning delivery.can possible only by Amazon..,"Our products are shipped on time so that they can reach you by the estimated delivery date. Could you please confirm if we have missed the mentioned time frame? Please don't provide your order details, we consider it to be personal information. ^SY"
2790511,I bought something on amazon last Wednesday and got two day free shipping because I’m a prime member.....it says that my package will arrive on the 22nd. I’m not great at math but that’s a little over 2 days #Amazon #AmazonPrime #Delivery #wtf #whereismypackage?,Tue Nov 21 20:13:26 +0000 2017,,2790509,@778838 Thanks for reaching out! I understand your concern! Two-Day shipping refers to transit time in business days once an order's shipped! More information about how we calculate shipping time here: https://t.co/abgs23Jk09 ^AR,Tue Nov 21 20:20:33 +0000 2017,True,I bought something on amazon last Wednesday and got two day free shipping because I’m a prime member.....it says that my package will arrive on the 22nd. I’m not great at math but that’s a little over 2 days #Amazon #AmazonPrime #Delivery #wtf #whereismypackage?,Thanks for reaching out! I understand your concern! Two-Day shipping refers to transit time in business days once an order's shipped! More information about how we calculate shipping time here: <URL> ^AR
363997,"@17629 @115850
Need help !
Paid With card ! Amount deducted but payment not yet done !",Sun Oct 08 17:38:01 +0000 2017,,363996,@202269 We're sorry for the payment issue you're facing. We'd like to help you. Please contact us here: https://t.co/vlvfJr4nN9. ^ZH,Sun Oct 08 19:23:40 +0000 2017,True,Need help ! Paid With card ! Amount deducted but payment not yet done !,We're sorry for the payment issue you're facing. We'd like to help you. Please contact us here: <URL> ^ZH
2462201,"!Scam! - Amazon India has to get there act together - purchased a AO Smith 25 liter geyser and Kenstar 25 liter was delivered for the same price. Buy a Honda and Hyundai is delivered - how did a different product leave the warehouse, don’t have systems in place to check mistakes.",Wed Nov 15 07:49:08 +0000 2017,,2462200,@704890 I'm sorry for this trouble. This was certainly not intended. Please connect with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. ^RW,Wed Nov 15 08:27:00 +0000 2017,True,"!Scam! - Amazon India has to get there act together - purchased a AO Smith 25 liter geyser and Kenstar 25 liter was delivered for the same price. Buy a Honda and Hyundai is delivered - how did a different product leave the warehouse, don’t have systems in place to check mistakes.",I'm sorry for this trouble. This was certainly not intended. Please connect with our support team here: <URL> for further assistance on it. ^RW
2416112,@115830 Prime order should have been delivered Fri. Didn't arrive. Email then said delivery Sat. Didn't arrive. Why so poor?,Sun Oct 29 08:49:40 +0000 2017,,2416110,@694409 Sorry to hear you're still waiting Paula- What does the tracking advise now? ^NV,Sun Oct 29 09:00:00 +0000 2017,False,Prime order should have been delivered Fri. Didn't arrive. Email then said delivery Sat. Didn't arrive. Why so poor?,Sorry to hear you're still waiting Paula- What does the tracking advise now? ^NV
2519272,#intelcom! @115821 why? oh why ?won't you listen to your customers?😡,Thu Nov 16 00:05:55 +0000 2017,,2519269,"@717607 Hello Carol! Terribly sorry to see that you are so upset! We'd love to help. Without giving personal information, could you please let us know what is going on, and more importantly, how can we help? We're here for you! ^JD",Thu Nov 16 00:51:00 +0000 2017,False,#intelcom! why? oh why ?won't you listen to your customers?😡,"Hello Carol! Terribly sorry to see that you are so upset! We'd love to help. Without giving personal information, could you please let us know what is going on, and more importantly, how can we help? We're here for you! ^JD"
2960554,can y'all tell me what the fuck happened to my packages before i call the fucking law @115821,Wed Nov 29 20:24:43 +0000 2017,,2960552,@817067 I'm so sorry for the wait! We don't have access to account information over Twitter. What does the tracking information say here: https://t.co/Y5jpI9gRhE? What was the delivery date given in your order confirmation e-mail? We're here to help. ^MH,Wed Nov 29 20:34:25 +0000 2017,True,can y'all tell me what the fuck happened to my packages before i call the fucking law,I'm so sorry for the wait! We don't have access to account information over Twitter. What does the tracking information say here: <URL> What was the delivery date given in your order confirmation e-mail? We're here to help. ^MH
1280589,"@115850 Small Product Big Wastage, received such a big box for this item.
Super waste of Money order Id - 402-0826451-6063536 https://t.co/ba1FH42Dsf",Thu Oct 26 16:44:18 +0000 2017,,1280588,"@419630 Please don't provide your order number, we consider it personal information. Our Twitter page is public. 2/2 ^SK",Thu Oct 26 17:11:40 +0000 2017,False,"Small Product Big Wastage, received such a big box for this item. Super waste of Money order Id - <PHONE> <URL>","Please don't provide your order number, we consider it personal information. Our Twitter page is public. 2/2 ^SK"
1280549,@115850  when u place order payment reaches to amazon @ lightening speeds &amp; takes 4-5 working days to reach back if refunds are GRANTED ?,Thu Oct 26 16:53:24 +0000 2017,,1280547,"@419624 I understand what makes you say that. However, the timelines are provided as per the bank's policies. ^SU",Thu Oct 26 17:15:00 +0000 2017,False,when u place order payment reaches to amazon @ lightening speeds & takes 4-5 working days to reach back if refunds are GRANTED ?,"I understand what makes you say that. However, the timelines are provided as per the bank's policies. ^SU"
899506,@115850 pls check the issue and respond. https://t.co/lgLYUNnryy,Sat Oct 21 03:44:55 +0000 2017,,899505,@333557 on the seller's profile page which is accessible by clicking the seller's name on the product details page. 2/2 ^SH,Sat Oct 21 04:19:53 +0000 2017,False,pls check the issue and respond. <URL>,on the seller's profile page which is accessible by clicking the seller's name on the product details page. 2/2 ^SH
2539624,Thank you @115830 for the worst customer service I've ever had. 5 phone calls 5 different excuses or lies and still no delivery. #embarrasing #NotSoPrime,Thu Nov 16 10:28:30 +0000 2017,,2539622,"@722223 Hi Kevin, I'm sorry to hear that. What's the current status of the tracking on your order: https://t.co/aaDyEz1VgE? What were you advised when you contacted us? ^JJ",Thu Nov 16 10:31:55 +0000 2017,True,Thank you for the worst customer service I've ever had. 5 phone calls 5 different excuses or lies and still no delivery. #embarrasing #NotSoPrime,"Hi Kevin, I'm sorry to hear that. What's the current status of the tracking on your order: <URL> What were you advised when you contacted us? ^JJ"
1015664,@117093 we have to come up with a better plan for the green boxes for cold food. THEYRE ANNOYING and take up soooo much room.....,Sat Oct 14 14:58:34 +0000 2017,,1015663,@360305 We're always looking for ways to improve! You can submit packaging feedback for your order here: https://t.co/hApLpMlfHN ^NM,Sat Oct 14 15:21:48 +0000 2017,True,we have to come up with a better plan for the green boxes for cold food. THEYRE ANNOYING and take up soooo much room.....,We're always looking for ways to improve! You can submit packaging feedback for your order here: <URL> ^NM
215035,"Whow! Chegou!!! 😁
Valeu, @117086 !
#manga
#hq
#CDZ
#saintiasho 
#dccomics 
#dc
#superman… https://t.co/LcCuNs2Qok",Thu Oct 05 00:04:44 +0000 2017,,215033,@167092 Olá Anderson! Mostra para a gente o que você comprou! Ficamos curiosos demais! ^JJ,Thu Oct 05 02:04:29 +0000 2017,False,"Whow! Chegou!!! 😁 Valeu, ! #manga #hq #CDZ #saintiasho #dccomics #dc #superman… <URL>",Olá Anderson! Mostra para a gente o que você comprou! Ficamos curiosos demais! ^JJ
461216,"I am getting very upset and disappointed with @115821 prime delivery lately. First off, they never follow my directions and leave packages at my front door to get stolen. Second, they never arrive by the second day even though it says it’s going to. 

Get your shit together.",Fri Dec 01 01:52:28 +0000 2017,,461215,"@224590 Two-day shipping refers to the transit time in business days once an order has shipped. Some items, even if in stock, take longer to process for shipping.

I'm sorry for the poor delivery experience. Have you noticed if it's a specific carrier? Please let us know! ^DG",Fri Dec 01 01:59:29 +0000 2017,False,"I am getting very upset and disappointed with prime delivery lately. First off, they never follow my directions and leave packages at my front door to get stolen. Second, they never arrive by the second day even though it says it’s going to. Get your shit together.","Two-day shipping refers to the transit time in business days once an order has shipped. Some items, even if in stock, take longer to process for shipping. I'm sorry for the poor delivery experience. Have you noticed if it's a specific carrier? Please let us know! ^DG"
1780123,Hey @115821 not sure it still really counts as next day if you deliver to a business address at 6:50 PM,Tue Oct 17 23:02:52 +0000 2017,,1780122,@534827 Thanks for contacting us here. Please contact us here so we can look into this with you: https://t.co/qy3J24VGxb ^GG,Tue Oct 17 23:06:29 +0000 2017,True,Hey not sure it still really counts as next day if you deliver to a business address at 6:50 PM,Thanks for contacting us here. Please contact us here so we can look into this with you: <URL> ^GG
1771835,Tell me why amazon said my package would be here at 8pm today and said it was out for delivery YET ITS NOT HERE ?!,Wed Nov 08 01:05:19 +0000 2017,,1771834,@532571 I'm sorry you haven't received your order. What's the current order status? You can check here: https://t.co/Y5jpI9gRhE ^FJ,Wed Nov 08 01:35:00 +0000 2017,True,Tell me why amazon said my package would be here at 8pm today and said it was out for delivery YET ITS NOT HERE ?!,I'm sorry you haven't received your order. What's the current order status? You can check here: <URL> ^FJ
841301,@AmazonHelp Contacted many times through email. Still not received my Cashback for my earlier order. Sort out this.,Fri Oct 13 11:37:39 +0000 2017,,841300,@320150 Sorry about that! Kindly fill in your details here: https://t.co/GIJyeYqKE0 and we'll look into this. ^PB,Fri Oct 13 12:13:00 +0000 2017,True,Contacted many times through email. Still not received my Cashback for my earlier order. Sort out this.,Sorry about that! Kindly fill in your details here: <URL> and we'll look into this. ^PB
1109535,@AmazonHelp why do amzl delivery drivers do this?  Just leave it on top of the mat ffs. https://t.co/MYH5L0brYV,Tue Oct 24 01:10:45 +0000 2017,,1109534,@381840 We'd like to relay your delivery preferences to Amazon Logistics. Would you please send your details? https://t.co/ljmaCAl2i4 ^AM,Tue Oct 24 01:16:28 +0000 2017,True,why do amzl delivery drivers do this? Just leave it on top of the mat ffs. <URL>,We'd like to relay your delivery preferences to Amazon Logistics. Would you please send your details? <URL> ^AM
2422715,"@115821 @AmazonHelp Please consider not using @3375, at least in San Francisco. They have lost multiple packages, left on the sidewalk despite having gate code where they're stolen, etc. Reviews: https://t.co/TVd1Evf3yd

Most recent package (outside in the rain): https://t.co/kZxLUyFaxG",Tue Nov 14 18:29:54 +0000 2017,,2422714,"@346335 I'm sorry for the trouble with your order. We'd like to assist further with your feedback. When you can, please reach us via phone or chat here: https://t.co/CYqkdUakWJ ^SJ",Tue Nov 14 18:35:56 +0000 2017,True,"Please consider not using , at least in San Francisco. They have lost multiple packages, left on the sidewalk despite having gate code where they're stolen, etc. Reviews: <URL> Most recent package (outside in the rain): <URL>","I'm sorry for the trouble with your order. We'd like to assist further with your feedback. When you can, please reach us via phone or chat here: <URL> ^SJ"
537512,all my items with Amazon Logistics are not delivered on my flat. Very disappointed @115821,Sat Dec 02 13:59:00 +0000 2017,,537511,@244593 We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd like to help! ^ZW,Sat Dec 02 14:02:56 +0000 2017,True,all my items with Amazon Logistics are not delivered on my flat. Very disappointed,We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: <URL> We'd like to help! ^ZW
1232179,#yasss !! #hp illustrated on my doorstop today. Got it for a preorder steal from @115821 https://t.co/SXzZAXrADm,Wed Oct 25 21:15:59 +0000 2017,,1232178,"@408988 How magical! You're a wizard, Victoria. 😉 ^FD",Wed Oct 25 21:17:45 +0000 2017,False,#yasss !! #hp illustrated on my doorstop today. Got it for a preorder steal from <URL>,"How magical! You're a wizard, Victoria. 😉 ^FD"
436288,"@115821 why does my ""eligible for free shipping"" order show a $25 shipping charge for standard delivery?",Tue Oct 10 17:03:47 +0000 2017,,436286,@218627 Does your order meet all the guidelines here: https://t.co/spLfWwv28Q? Is the item fulfilled and shipped by Amazon? ^VS,Tue Oct 10 17:08:00 +0000 2017,True,"why does my ""eligible for free shipping"" order show a $25 shipping charge for standard delivery?",Does your order meet all the guidelines here: <URL> Is the item fulfilled and shipped by Amazon? ^VS
1125187,@115821 unbelievable amazon have cancelled my order without telling me. Waited a week for a prime item that’s still advertised on their website. I’m fuming going to seek advice,Sat Nov 25 11:28:57 +0000 2017,,1125186,@385275 I am sorry to hear this Caroline. Can I ask have you received an email update that would advise you the reason for this delay please? Can you please check your spam/junk folder as it may have been directed there.^GA,Sat Nov 25 11:31:00 +0000 2017,False,unbelievable amazon have cancelled my order without telling me. Waited a week for a prime item that’s still advertised on their website. I’m fuming going to seek advice,I am sorry to hear this Caroline. Can I ask have you received an email update that would advise you the reason for this delay please? Can you please check your spam/junk folder as it may have been directed there.^GA
1010019,Trying to sign up and test out @117093 - every time I click start trial it just brings me back to “manage your prime membership”,Sun Oct 22 20:45:24 +0000 2017,,1010017,@358987 Are you trying to sign up through the app or through the website? ^DG,Sun Oct 22 20:50:29 +0000 2017,False,Trying to sign up and test out - every time I click start trial it just brings me back to “manage your prime membership”,Are you trying to sign up through the app or through the website? ^DG
1670715,@AmazonHelp Still waiting on your response. https://t.co/oRHqoq3Lmf,Mon Nov 06 12:35:15 +0000 2017,,1670714,@362807 Apologies- We do not have the ability to assign specific carriers. Have you forwarded your details via the link provided? ^TP,Mon Nov 06 13:00:00 +0000 2017,False,Still waiting on your response. <URL>,Apologies- We do not have the ability to assign specific carriers. Have you forwarded your details via the link provided? ^TP
1427409,"LGQ6 over heating n ur smrt chk app nt shwing tis its nt my mistek
If anytng hapnd wit me hu ll respsbl LG or AMAZON @115821 @118302",Thu Nov 02 05:29:00 +0000 2017,,1427406,"@451578 I'm sorry, did you report this to our customer service team here: https://t.co/vlvfJr4nN9? ^SI",Thu Nov 02 05:35:36 +0000 2017,True,LGQ6 over heating n ur smrt chk app nt shwing tis its nt my mistek If anytng hapnd wit me hu ll respsbl LG or AMAZON,"I'm sorry, did you report this to our customer service team here: <URL> ^SI"
2809845,@115821 @115850 Amazon need improve our ATS courier service as of now giving third class service. 6 time my order returned from Ropar location without any information. So bad for Amazon,Wed Nov 22 05:37:20 +0000 2017,,2809843,"@438926 I'm sorry, is any of your order still pending delivery? Please let us know and we'll be glad to help you. ^SI",Wed Nov 22 06:09:51 +0000 2017,False,Amazon need improve our ATS courier service as of now giving third class service. 6 time my order returned from Ropar location without any information. So bad for Amazon,"I'm sorry, is any of your order still pending delivery? Please let us know and we'll be glad to help you. ^SI"
450770,@115821 got home the other day to find my parcel had been left outside my house on full display. My house has no front garden etc so this was on full display on the public pavement! Clearly ignoring the note to deliver to neighbours! https://t.co/CzKbygXfkh,Thu Nov 30 21:37:09 +0000 2017,,450769,"@221875 We'd like to assist! You mentioned a ""note"", are you referring to a safe place for delivery which is already designated for your address with us? Details: https://t.co/WOcZxQwnHM ^JR",Thu Nov 30 21:40:36 +0000 2017,True,got home the other day to find my parcel had been left outside my house on full display. My house has no front garden etc so this was on full display on the public pavement! Clearly ignoring the note to deliver to neighbours! <URL>,"We'd like to assist! You mentioned a ""note"", are you referring to a safe place for delivery which is already designated for your address with us? Details: <URL> ^JR"
296402,@115821 team I placed order 114-6263863-2959436 can you tell status.. my money got deducted but no update,Fri Oct 06 18:24:55 +0000 2017,,296401,"@133051 (1/2) I'm sorry! Which of our websites was the order placed on? For example, https://t.co/nUUp5MLhYl or Amazon.in?",Fri Oct 06 18:30:00 +0000 2017,True,team I placed order <PHONE> can you tell status.. my money got deducted but no update,"(1/2) I'm sorry! Which of our websites was the order placed on? For example, <URL> or Amazon.in?"
600293,Why aren't SEC updates or LSU College Baseball available on my @115833,Sun Dec 03 20:45:41 +0000 2017,,600292,@262363 Oh no! I'm sorry for the trouble! Have you tried the tricks and troubleshooting steps listed here: https://t.co/UrEFFvlhZ4? Please let us know if this helps! ^TG,Sun Dec 03 21:10:01 +0000 2017,True,Why aren't SEC updates or LSU College Baseball available on my,Oh no! I'm sorry for the trouble! Have you tried the tricks and troubleshooting steps listed here: <URL> Please let us know if this helps! ^TG
99857,@115830 what is your contact number or complaints email?,Thu Nov 30 17:21:26 +0000 2017,,99856,"@137865 Hi Daniel, you can contact us here: https://t.co/JzP7hlA23B ^VF",Thu Nov 30 17:23:00 +0000 2017,True,what is your contact number or complaints email?,"Hi Daniel, you can contact us here: <URL> ^VF"
2807509,"@AmazonHelp @121284 @115833 @115850 When is drop in feature going to be available for India? I have echo dot and echo plus, cannot drop in to each other.",Wed Nov 22 03:36:42 +0000 2017,,2807508,@449294 We are working on the Echo devices for India for various services and skills available on the device. Please stay tuned to us for further update. ^SF,Wed Nov 22 04:16:51 +0000 2017,False,"When is drop in feature going to be available for India? I have echo dot and echo plus, cannot drop in to each other.",We are working on the Echo devices for India for various services and skills available on the device. Please stay tuned to us for further update. ^SF
2061577,@115850  i am waiting from morning.. They caled by 9.30 and confirmed weather i am available.. now the same number is not reachable..😕😑 https://t.co/wsiP1UI1wu,Sun Nov 26 11:35:38 +0000 2017,,2061575,"@569580 I get your concern regarding the delivery. Package out for delivery will typically be delivered by the end of the day; kindly wait till the same.
Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.  ^RI",Sun Nov 26 12:09:31 +0000 2017,False,i am waiting from morning.. They caled by 9.30 and confirmed weather i am available.. now the same number is not reachable..😕😑 <URL>,"I get your concern regarding the delivery. Package out for delivery will typically be delivered by the end of the day; kindly wait till the same. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^RI"
