customer_tweet_id,customer_tweet_clean,predicted_intent,confidence,fraud_override
226658,"warranty by manufacturer, but no contact details of manufacturer! RUBBISH Amazon deals for Chor companies <URL>",general_complaint_other,0.9,False
1080286,i ordered a mkeena mal 7la8a w still i didnt recieve it wainh,delivery_shipping_issue,0.95,False
2843698,"hi, I’m missing 2/3 items ordered on 18/11. Status said delivered. Where are they?",delivery_shipping_issue,0.95,False
27866,"The email says “PRE-SALE AVAILABLE NOW FOR UK & IRELAND TOUR” no option to purchase tickets for Ireland, help? #Morrissey",marketplace_seller_trust,0.9,False
2867216,Oh snap... is putting the deliver confusion on . What’s your counter ?,delivery_shipping_issue,0.9,False
879276,please check they told me last 8th returng mony nt get yet and after that what they are cometting to resolve but not rtrng mny bk <URL>,billing_subscription_dispute,0.9,False
411439,it's 10th October n over stil not received my order. Not poor but pathetic service. <URL>,delivery_shipping_issue,0.9,False
2288186,Hey by any chance is it possible to add #KirikParty ? Desperately wanted to see it,general_complaint_other,0.9,False
1586777,"poor customer service I have ever seen, person is making false promise. Waited for two days then next is talking arrogantly.",general_complaint_other,0.9,False
2299768,This is the 3rd time in just as many months I’ve discovered random orders that I️ didn’t place. Not cool,general_complaint_other,0.9,False
2301056,I am furious. Came home to find £200 of items left on my doorstep! In winter. In full view of evveryone. Not meant to be delivered until tomorrow. Could they not have been left with a neighbour!!,delivery_shipping_issue,0.95,False
1763498,How can something be arriving today yet now it's arriving tomorrow? Prime customers pay for next day delivery but don't get it?! <URL>,delivery_shipping_issue,0.9,False
608081,pathetic services even to its PRIME Members,account_access,0.9,False
2747166,"I ordered a new $200 cable modem via prime now. What showed up was baby wipes, butter, and chips. The bag had my order number on it as well. The poor delivery person called her help desk they were totally unhelpful to her. <URL>",delivery_shipping_issue,0.9,False
701427,how long should it take to get a response to an email query sent from your help section? I've sent two requests in the past 3 days and heard nothing back. Nothing in spam folders either.,general_complaint_other,0.9,False
2973838,"another incidence of late packages - prime is good for the videos, but not so reliable for shipping <URL>",delivery_shipping_issue,0.9,False
